user_id,treatment,pre_metric,outcome,guardrail
113,1,97.72874870419098,285.17360138281316,49.281066217889155
114,1,98.88295634694379,263.9822657622571,39.14452985278743
115,1,92.4522696507558,263.5864931928652,50.095225801047114
116,1,126.89708062361389,282.0254491308629,55.92871757014992
117,1,85.3414792378293,254.4897814896868,42.80681491882125
118,0,85.19535494902583,232.70226587605092,50.635534824875435
119,1,142.41987131690217,295.30444560997284,47.091146475023436
120,1,119.55695129308663,268.87851483874084,58.19972974376959
121,1,52.29772602613927,241.03691680034026,47.15104068933474
122,1,88.69482521579192,284.37460322510503,57.59496543874292
123,0,63.760213248758916,233.16267698594828,47.01272464594386
124,0,80.9861861316949,250.5394517352976,53.85587902667065
125,0,37.22970667531921,231.40430786328434,51.25972809181349
126,0,97.26020844612115,261.15903798733177,49.308636667428495
127,1,77.16116361677376,259.2215400494872,46.04735715473012
128,1,101.19810513592877,267.0948387446765,51.615477106589466
129,0,67.4975748223495,238.17976514279738,47.79732368757544
130,1,101.6582370634408,261.3948370161862,46.55116887595931
131,0,91.70167443759345,263.48145475145014,57.3636137068786
132,0,130.03905930377192,260.60851901612216,52.73765113746614
133,0,128.2271372349125,286.64716572476954,53.21819475953601
134,0,115.70691206020567,255.38716338867098,48.04200740693869
135,1,93.46772438677574,275.70670737283194,49.070108264583475
136,0,139.70760790520586,280.2863894810017,48.75711666324444
137,1,68.93929444320358,239.04488978459136,51.68619456250489
138,1,71.92882740872675,258.95028289603243,53.20901725921253
139,0,98.32433800221871,268.28227815208896,49.84874314844214
140,1,145.0807621784224,292.667670826018,46.036775029096795
141,1,95.95322186259826,274.7780386043483,53.802852285132744
142,0,96.33509513581436,234.95021213479507,50.16701934104168
143,0,71.16179287776382,229.49111282919228,42.7958181061451
144,0,118.91859170540756,284.27524432793183,39.32352624960156
145,0,119.06352508658708,269.2014223099731,51.489485877302364
146,0,115.7815040279982,250.84676915231046,45.85263100561148
147,1,87.41558654305275,255.46069012141172,52.155310646982265
148,1,85.86586463253988,252.28551405427314,46.12190845568033
149,0,74.1375549919006,242.8229156804111,50.665928862475035
150,0,101.67745003521867,257.2989601830547,48.10799236018954
151,1,78.39185341442996,258.8244293380396,58.75960405136652
152,0,76.45166989501422,245.1763414208828,54.751578289093224
153,0,91.52618566178649,268.51310394744206,56.73648450093915
154,0,90.21687649631568,258.3756118949861,50.12023884559533
155,1,89.2404294235609,268.1209737660724,54.111804695574406
156,0,109.32889193680522,277.24890640102836,50.45825038800571
157,1,101.58095604300559,267.06088612150756,57.34795683716863
158,1,94.23687938977764,253.92335320028172,49.63718967371863
159,0,103.66025856622964,274.2658583860603,43.01255329819603
160,1,80.16945917790736,259.46009298782553,40.00689237373031
161,0,102.10557247819357,262.6568555659054,58.34155559782258
162,1,103.01204985689267,265.47393069883327,52.3925223707543
163,1,69.93906281285038,245.79488435667443,52.72128425020871
164,1,119.91387508740723,290.41554844015275,57.44823921145791
165,0,82.37132589546009,259.26935351865217,41.74132528137022
166,1,101.80619598412869,278.9219516479438,48.20699392384096
167,0,123.2882348107054,281.902556940878,48.819650851924834
168,0,118.51353515427739,276.798416465164,53.71137616603507
169,0,100.6866677713767,261.72722796360756,46.53679887449559
170,1,92.75001994235863,263.8962151222054,43.99313128242605
171,1,118.95023817151134,293.47338140232233,43.94825674501446
172,0,113.4938995561724,264.3591310287991,55.7470903813601
173,1,87.6326995991174,266.27941189827794,46.28733953098441
174,0,84.1021270599662,242.42114625643725,47.23991257839094
175,1,58.552896366080034,238.5387474511435,53.17249075363952
176,0,103.08063683367175,259.48683642163076,46.5052729588255
177,1,98.34604509963202,260.96824329250757,41.47525788622179
178,0,122.72382749285084,281.6128147504935,42.091494131375505
179,1,107.18110186960733,260.82831860631416,49.715963016422705
180,0,126.68458388345381,277.003046563883,52.48664215182611
181,0,86.05271544167658,252.95671023342777,48.9887737807479
182,0,122.76300661935237,255.54980818841463,52.15221351904535
183,1,89.4216724179069,259.24276524550805,41.93581236996182
184,1,115.55192123584544,281.8881481219887,42.27348229515946
185,0,70.82483214938613,246.78217922257238,61.26967958147121
186,1,104.70270598732377,270.7785515063926,56.1639213606834
187,1,60.3062411710818,252.95262674745624,53.84485945949259
188,1,94.6572502811649,265.7011875963385,46.7013766463278
189,1,108.80707987755827,275.4207770472855,48.809969046347746
190,0,89.58062897537809,256.2649160750924,49.991613414332
191,0,78.99124742488065,256.6647447422701,56.571730568582616
192,1,116.92236938591867,273.39624160739584,52.013913832225455
193,1,97.93074420306154,263.8902277966539,52.629569006439006
194,1,90.20858705938657,257.4361873183398,49.1617253244125
195,0,100.83791842308553,257.18077389243194,53.96332533420042
196,0,152.73338283891178,305.9023722841447,51.51161373715637
197,1,123.07005699563088,289.5692873906768,50.2201136637284
198,1,123.2514733637568,272.63998656656565,46.28457913906865
199,1,108.71092637984728,269.22208617202165,49.43214128949184
200,1,103.32970545154294,275.7254955136898,44.602336481100224
201,1,52.07835423339168,232.1819347307073,49.79930497006523
202,0,86.42039307073736,244.59883543429484,50.444556789824496
203,0,90.38851173595052,267.6827037033118,37.97740807696843
204,1,62.50215871904934,241.36753894669772,48.84830230449748
205,1,76.85168419569132,265.65767867770865,44.120598976977035
206,0,60.38327058154732,248.78319424423776,52.49319662758347
207,0,99.23352328605255,252.20549305994186,53.18579871775498
208,1,116.37531941697632,270.9255660846144,47.868300911673415
209,0,122.13549037248657,270.5199733586803,52.745110435609575
210,0,108.29568924158482,254.09113633821462,52.9553346816753
211,1,80.73207317602862,259.6495826906446,48.851420802941156
212,1,61.35869682960081,244.75869897922664,57.67143487651829
213,1,64.86262601196997,252.523375766045,46.37462531496749
214,0,74.62034845491003,258.7416436352742,57.356828516265836
215,1,82.22280603928651,267.5085334312751,48.87400285408397
216,0,96.80503004016826,262.97541577822454,45.78336823387016
217,0,79.71671563746064,228.16954525279718,48.24225762097809
218,1,106.77951787336522,278.5014705450429,44.50305386135338
219,1,95.35452994401055,284.43899457345185,53.92278933694601
220,1,100.2109142348205,240.02132337775714,41.98615510962362
221,1,122.8050110534241,290.5768320618107,56.94804276884413
222,1,76.39536531599259,254.2436334420309,45.3206639912677
223,0,108.37409156584737,256.52650490927897,54.183266859229775
224,0,99.72053543047853,267.8436070974066,50.12112930530234
225,0,93.3302743806061,273.095223634437,51.35407641524798
226,0,117.7051264173192,278.37538313876905,47.04978314361318
227,1,117.58028309114015,276.8362503420688,51.76404000166566
228,0,81.07018408023144,239.20741220405728,50.67487144275432
229,1,96.35678832284152,269.26034933160037,42.71044465915336
230,1,105.62423365168131,282.1062331148247,45.18749998533371
231,1,94.53986503954832,262.85338876139167,47.295439444950965
232,1,111.70042664575597,274.11642607094564,46.22501740936775
233,1,105.62384035820551,301.5943067133073,56.26405472691826
234,0,136.65122480712026,292.77725434386946,50.0350709192375
235,0,69.39441728140424,253.13793715277887,46.10664326180059
236,1,97.55128020505205,253.92790906244312,47.5461508799848
237,0,81.82994976975618,242.0260830689191,47.477684582264665
238,0,112.08214910878088,267.99610585981094,48.55975263997467
239,1,67.65656219908911,240.58256174060196,44.623352976402
240,0,106.92625420449774,280.1597255115916,45.930344447013404
241,1,87.39903137303318,276.54254188972635,53.83303455582105
242,1,85.31676267757972,255.8546042327073,50.92671551683457
243,1,71.07003592918625,270.4812076235866,49.238312267299
244,0,90.69848107597988,254.3765676783885,50.0131140865755
245,0,121.69001060581851,298.90790353738157,49.772196217122946
246,1,99.4962263294104,271.1445971028966,48.95434447634178
247,0,112.5536083574895,273.29409251777787,52.585524193537395
248,1,133.2928364393255,303.97473627529087,52.21579992923963
249,1,105.27511169645152,285.941400515949,42.14118513386392
250,1,88.82400855875319,268.40172579661083,49.342189070453784
251,0,109.3450443036558,264.1956233877551,42.47090300329617
252,0,89.11407707371416,258.60977324415967,53.17788601727853
253,1,89.91154633405661,255.78508608167283,53.83833278425142
254,0,69.6021440076203,243.28262359321332,46.94610551179152
255,0,118.52514982168785,260.0220145680328,49.41620522332642
256,1,92.27994848701121,247.55915269140374,39.44279851438877
257,1,103.64196491631724,272.6894465911848,54.86394907046013
258,1,79.28076142786722,270.1912357634371,53.54836870125701
259,1,108.71895259430944,284.4894179725462,55.75042630868763
260,0,84.76117523729832,250.03758218512291,57.4327207016855
261,1,97.16582556596352,285.7693923213331,43.87945353511613
262,1,117.55652062478252,274.8432984664037,54.44022100819221
263,0,115.81518624465059,250.3107851288101,57.3965222220923
264,1,99.5593985496612,247.9146261877871,42.52711064485382
265,1,64.63737934586564,236.9705182015622,49.14394394077143
266,1,159.85621140121282,314.07997427335,48.18299008385288
267,1,134.91717940546272,284.6022808086037,54.27730932095749
268,1,114.45349649776597,283.2816843172326,38.0302946682796
269,0,84.93592436818058,267.4243884567481,59.079788481160975
270,0,97.7281567659607,247.63592443379838,49.43731467902703
271,1,89.13159140446966,268.2639521606407,54.58047201008573
272,1,125.27711878192777,290.5559019957139,49.698813811542045
273,1,105.25005781703668,264.542654805491,52.46062525489837
274,1,84.31672283280335,274.1321429521328,38.39290870691925
275,1,90.58489801750436,261.47386825500786,48.07558813599645
276,1,122.4237628513981,279.61672790170877,54.238806056718396
277,1,132.00195693640956,310.3173063460255,51.443661733568476
278,1,130.56663126972492,293.56764618550216,41.81579453636621
279,1,115.14064130107955,288.3372902775027,50.30712446938306
280,1,94.94750262394726,280.51743088958676,45.90628837069248
281,1,35.16972349341759,224.5970941014584,45.47290374413281
282,0,105.94320047616444,276.06413125623544,42.39652863341641
283,0,99.96342482311799,254.95911374389405,53.09351310953565
284,0,102.79964192642707,256.23355126247327,55.56507221967817
285,1,101.07794694066413,267.92676844131717,60.600715670814225
286,0,73.47475676101686,237.86420570716055,42.629758041285356
287,0,111.14817113702371,274.9104670087859,53.83686080613238
288,1,112.644326280637,280.25870231983276,54.16585685210454
289,0,113.64677564119319,263.2758212385448,47.09747661390996
290,1,118.93154007146774,288.10397437442884,45.412108072953345
291,0,112.08103289843247,264.49679536519596,44.57128839516535
292,0,91.79941176922179,251.79894335788632,47.36323378269893
293,1,98.5832630416782,269.6367966740224,51.01310797927975
294,0,101.82249734506753,265.72810196370267,56.80056005253406
295,0,102.15398898213238,265.1908698830536,55.52669169005058
296,1,119.96435311943459,278.3461200491324,41.92291527865669
297,1,112.87337506044982,286.1951371106639,46.05578375699744
298,0,141.54686879139905,282.70417976404286,56.49820187154735
299,1,144.12937959769346,289.92778287252884,46.34453583702466
300,0,101.5929916522785,246.2755785036936,49.71542918294912
301,0,23.266889030812607,223.79191822847778,41.47355532692957
302,1,124.73664932254533,284.9658903554673,55.76516707756474
303,1,89.1924732202589,265.6242075172605,40.43625897074306
304,1,83.97032156337985,270.8402220950231,41.785947096066906
305,1,92.03109450021266,260.44459438414947,55.25408530418352
306,1,91.06713906370787,250.89629095348346,59.600308397832784
307,1,112.24539620210786,278.0450447434169,48.546944576375424
308,0,68.81128441747549,244.36638617128824,49.76568594068588
309,1,78.44558508416796,254.438860388897,54.54139779891494
310,0,106.86317108394833,278.85527843113067,51.44723907348691
311,0,112.45888060826616,242.6136626877461,48.13390910311668
312,0,112.83083289872025,278.89906611823,47.572731893071534
313,0,84.25927442133403,258.46710115644265,42.16601021257508
314,1,80.4346870146752,262.82851998580975,51.1647088606011
315,1,89.86730332424162,230.56136649985402,49.54041588965262
316,1,104.7974550456945,285.7173608601194,47.810769104436595
317,0,129.709547385451,267.5613873249117,44.990926022188056
318,0,59.051256284584994,230.35383398691712,45.497345733532846
319,0,95.58542486083267,255.64532826859892,53.0918846025335
320,0,73.34643117949592,248.08203905421732,54.40831824204523
321,1,66.95514645293021,256.5673682936836,48.364419218546914
322,1,119.33913290689634,290.5318852873308,47.8376021337681
323,1,110.89249148998677,284.6940299947772,45.73175976692898
324,0,108.98867031894524,267.9224742334984,54.68410021787129
325,1,118.42051679461987,285.2115366673478,50.154978848279534
326,1,90.40562206467727,253.33583608058393,51.83950489663632
327,1,91.34724967332943,257.29808173580744,51.79235065046731
328,1,143.7146123344515,305.1833696374192,48.46149189733032
329,0,95.06857891480851,265.4132422161719,44.17319950078289
330,0,114.70264226108182,276.0595795210933,45.0193342215704
331,0,100.1276308192663,254.93241087499447,55.63942766323726
332,1,63.0348293984317,256.925818958496,46.37157842574714
333,0,59.10741992397463,223.8520074295812,47.94818840125825
334,0,88.4203156012019,263.82578745934387,44.32804732314395
335,0,121.12202503339978,270.0645070075809,43.91966740536797
336,0,115.76583313272008,286.3012039430384,46.154175014856385
337,1,118.28154328448068,265.7545050500336,58.44203592122229
338,1,80.25907642127369,275.7894863119494,53.29018695596214
339,0,132.31744980244628,275.7758265898332,47.36605564288188
340,0,80.70213399627231,244.62648783764595,55.41438397275998
341,0,104.25648797339937,264.50228097389555,49.23850563351777
342,0,99.79295420184526,252.90498339310017,56.77170023495919
343,0,96.52252359370827,257.1902241432019,61.05865175198107
344,0,126.77184276591214,268.6868430068387,55.14080869633096
345,0,85.8977895966808,244.52803844821662,50.472754776112886
346,1,73.00789488576143,258.6735964344626,53.4965493675818
347,1,100.39990972412839,261.2242908814419,50.07535609641106
348,0,92.00346531426948,247.5201368385069,40.82000818012479
349,0,167.54765838165292,286.8006825315276,46.72687292893978
350,1,113.5301495287995,273.07878291766633,45.242042021733916
351,1,91.81318849562751,278.2039333946157,46.616044790845635
352,1,78.87776861625827,248.8673247687253,58.96835716319722
353,1,62.3942317886243,240.12020642130216,55.61074871427329
354,0,79.49561828525134,249.63659043596616,52.20442400720824
355,0,102.29883543518264,257.67133692311427,54.06171475225679
356,1,128.54657303189538,309.4094881526337,40.53943257047072
357,0,122.43378284775838,271.8349900618924,53.64091856544765
358,1,104.5818966329276,276.1013214419303,54.69812158101084
359,1,93.5366466859503,275.5596758595634,38.801264061563586
360,1,105.37624712824308,282.4715269355744,53.826183768896996
361,0,89.62724005030849,256.1092198457589,42.879631786664575
362,1,134.36727991527752,289.0090930823065,40.14997321776984
363,0,96.2161963744984,277.9700031884916,56.631591084297895
364,1,98.27324283506546,267.96634294789663,44.96475476193829
365,1,55.683551499586635,238.99322985546718,46.420266303078115
366,0,96.09130306954472,251.19629195878667,54.94802271378673
367,1,116.72968275929883,262.76977762851175,48.47380863873799
368,1,78.6455484592291,265.40348659790914,49.09917313135459
369,0,84.98559331014374,227.51067201507797,48.98956546781035
370,0,115.85422035467329,269.45530380375476,51.73799385487393
371,0,70.46685552963893,240.23150697506952,48.86832791804662
372,0,121.15602015083837,295.09326401281754,50.5706303717955
373,0,89.35712219653796,235.2977610307865,47.48220937293647
374,1,92.22863559017594,256.326148484262,51.75909794939681
375,0,77.52243189748812,245.15249455167637,51.569215159522834
376,0,107.56092520855766,262.56126175044295,59.489429188420914
377,1,149.1974397005876,294.0230179122521,48.09374525163149
378,0,115.62994478921264,268.56808777950596,49.079172410975104
379,1,82.71429476118928,247.03294956801614,51.194121629685206
380,0,122.71241170982952,277.1993758158471,54.8221782215736
381,0,93.66640908131501,232.9849920280132,44.542074234114
382,1,127.4896996285512,286.23612621835815,50.51788260887534
383,1,116.13352804328726,273.6765498833366,37.460869819724664
384,1,41.13716869056533,244.84518064190556,48.64234041638802
385,1,79.91840734089945,275.5041551108727,55.363635150496805
386,1,118.8877044567078,278.0221009865211,46.36928781826341
387,0,103.03314544290035,275.7271465571545,50.88418807642656
388,0,79.52488104584299,244.5537658212017,47.355472128081985
389,1,87.32820969012374,252.7356605827833,45.70298901133159
390,1,61.87526759821239,264.5841968807836,54.85742999134051
391,1,98.23253424947208,274.14728499702335,44.773706550771735
392,0,144.21379452031528,286.5726619382873,51.46482646931547
393,0,116.09866781464652,276.5309754397744,51.541758103830794
394,1,143.80834002376847,299.02715436556275,45.74100241480688
395,0,117.6479417957996,269.8965709980646,50.77842628478814
396,1,120.54958686705383,269.0654038471523,45.32526081266011
397,1,139.48157375490047,290.98357688132756,52.60895937454579
398,0,107.54526518684453,270.7597133466914,43.42527142678553
399,1,96.2554535698624,266.5255578850493,48.301972484040796
400,1,120.65315033244025,291.41514781076796,48.7361417017105
401,0,129.0768047424377,281.2826330841305,55.564776691053346
402,1,90.40070714575582,255.45906110659942,50.70021535855946
403,1,85.56861835319941,248.14945143359841,54.7750674505603
404,1,102.7771206486176,270.0944873898689,52.773455242449394
405,0,116.62997733863324,264.73570192213407,52.74151500447879
406,1,115.96182097323123,282.9403106801556,48.34033404884966
407,0,71.51664799624803,235.72861221012153,55.104529417624434
408,0,138.23212134126643,276.78534954721107,48.21914795348999
409,1,87.176701412063,272.8367180231869,41.35087260034946
410,0,94.69870006222841,258.301249723616,48.926064157665536
411,0,81.94691280024361,242.1408770258732,52.26738202322034
412,1,153.96657671874175,302.55636411859524,41.966871406435935
413,1,104.84141340575934,286.69396047347243,45.57448820639807
414,1,82.98049838636871,262.72616591456847,43.84705779911322
415,1,117.27847099924892,286.2965906938006,53.93358552354482
416,0,115.38271558620066,261.707283986446,58.36431318506248
417,0,96.24545952840232,268.0114694883874,48.95150422893392
418,0,116.81213425566767,293.26830315803863,52.657651815341296
419,1,83.49416078338271,252.18182004490112,52.52759682949862
420,1,90.14163450101495,252.26604095688907,57.768984732199804
421,1,59.79566690867874,247.63282258355872,46.73723548023697
422,1,73.52097831560874,262.86763748780936,48.90060517620838
423,0,136.15261611341373,280.7776729475456,48.29615675287971
424,0,132.82857255444628,269.16507957224115,50.37683620020132
425,0,101.31577297297925,259.70362216598363,62.52158401058404
426,1,133.25862894379674,295.93610009405256,50.15405557598657
427,0,96.7985102678339,254.00878789123976,45.726446736964704
428,1,95.13179394864184,273.1516265467343,44.227513865534405
429,0,101.13021296931113,272.32523563398576,56.26322503656523
430,0,97.50156809352869,260.9032471138217,45.703727480109606
431,0,95.69607352879639,257.13816640449494,53.31793479599548
432,1,122.86796214299105,292.01421653805744,46.60154335370686
433,1,103.00271307912406,263.24061957310215,43.66653631708414
434,0,114.24963528867609,259.0026828362764,53.02599800150911
435,0,120.62761050554661,269.7108434540381,46.84627566618234
436,1,107.76371591309467,269.73943499971216,52.12712819619447
437,0,80.59457348183523,240.32332433619638,52.49641470423022
438,1,72.94268222071922,272.07029408241925,52.73132622506234
439,1,102.9756126961461,293.5052997126306,48.659256580284065
440,0,96.57487390350131,254.40787391954493,53.43091778252354
441,0,101.74782857840243,261.96588664452514,45.38726835775959
442,1,99.67891921502827,267.928923328379,37.729548744679335
443,0,151.67147320333135,302.07787632318036,53.534460865600536
444,0,73.39547488717324,257.0937405507044,50.827952524187346
445,1,60.2010746035775,228.34800677525004,46.949608779930145
446,1,106.6475366703922,278.74863000289156,42.64423619012477
447,1,92.47154890823609,252.4147159333302,39.817108505823285
448,1,106.32135739459902,291.3755360155122,50.25871674104486
449,0,111.67766044568002,271.40907656951197,58.24392982864976
450,0,125.68209390357795,267.1757609585204,49.3072129178451
451,1,69.85548359232124,249.5000762760142,48.19332306654227
452,1,88.86564204285673,260.42961264305245,49.878160787520784
453,0,108.57522517761528,270.39626453542735,60.89602555954385
454,1,115.40927191374453,289.66468919002153,53.759521133265665
455,0,143.86899100576773,274.83932168374355,45.33212374149805
456,0,119.11407942227734,289.85599266248755,50.14051951951052
457,0,98.86422808227445,275.3754379275731,51.6621845557747
458,0,82.19128494114676,240.5615352887776,44.718305667105774
459,0,88.71420294561962,253.95653971099486,53.7956831117128
460,0,88.14594354085787,269.99565156565785,45.91095601427823
461,0,113.10467257027521,280.19198940893995,42.445271163299644
462,1,105.13994891171662,269.716539046551,50.380667769198894
463,1,73.52700858315643,262.2596032955726,49.589220702548225
464,1,91.28197061819134,294.7411652881062,49.99489048898653
465,1,117.55095106902841,281.58217045992916,46.17677691168606
466,0,107.03324709948117,257.8934657452885,46.874436910644796
467,0,111.3728923202554,268.54793391306725,55.64223330184556
468,1,107.65843420114525,277.06058147566034,52.20542807500374
469,0,132.5286146921772,274.27180142530534,45.216269617113575
470,1,104.7208612764874,277.24876744403457,40.24651552789946
471,0,92.27954404258604,242.8237158282766,45.42791798943895
472,1,81.68489917732879,252.3556008363105,50.786495360800956
473,0,104.99218916419423,270.57776126006456,46.84034140822779
474,1,51.18591970449832,223.1628433072765,46.451748974115894
475,1,96.31421996334576,276.8202078979552,47.05419780534668
476,1,95.88320280157312,247.41010802388683,49.63646218631856
477,0,72.71058292765439,226.31310396782948,53.92313956479175
478,1,81.43468322688008,253.87102250556916,49.99790398027154
479,1,116.19315060296482,282.58452878997235,50.30968510758825
480,1,104.61423498149925,286.0211770201734,48.8756981805859
481,1,102.03576667414654,271.7976876360839,47.50321583922631
482,1,106.12695067864045,271.2106343314244,54.47120435659965
483,0,101.85255175897846,266.90734353523516,53.71201033922098
484,1,124.8572512571663,276.2053625496204,60.22639958833025
485,1,102.46858363407297,272.87530177390784,53.05282149194626
486,1,70.83573772362499,240.50698005462138,47.50792839096268
487,0,132.6025992974882,280.387464747247,45.47674345444905
488,0,107.40680534657692,263.14571994945214,54.764726303558085
489,1,88.21492538409865,254.886276015965,45.92506557844945
490,1,74.93196563409963,256.60958574583714,54.04868343261035
491,0,107.91828441916091,266.336467183093,46.20043003053693
492,1,97.65655990051249,280.3484760636988,51.745791918936405
493,0,131.4829357206482,262.83342740176107,44.70124392566819
494,0,93.08185438666344,255.08862355502762,53.89942677166041
495,0,83.25238420635065,242.3488065267756,43.83164172245375
496,0,117.91592436471856,279.4471752005941,51.364786647533506
497,1,118.50563785433663,288.6425033645233,49.01080032886494
498,0,103.3730273522039,267.1026148620086,50.5090321861313
499,1,113.52714095349816,271.07795199140423,48.02098082919183
